symbol,detected,score,case,strength,horizon_days,horizon_tf,dormant,hidden,spring,churn,taker,fuel,leverage,zone_price,events,zones,zones_conf,vortex_scale,vortex_dir,vortex_str,collapsing,delta_slope,buy_share,growth_x,peak_age,drop_pct,failures,rejects,error
TRUMPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71,13,7,10,none,0.0,0,-0.0297,0.4842,1.24,214,76.4,,flow_dormant=цикла не было: рост до пика x1.24 < x3.0 | flow_hidden=поток не растёт: наклон -0.02970 < 0.01 | flow_spring=нет опорной зоны под ценой,
SKYAIUSDT,1,100,flow_fuel,экстремальный,25,недели,30.7,0.0,0.0,0.0,0.0,80.0,0.0,0.06278666666666667,133,8,6,10,down,0.202,0,0.00113,0.4998,28.8,102,97.4,,flow_hidden=поток не растёт: наклон 0.00113 < 0.01 | flow_spring=не сжалась: squeeze 1.78 > 0.9,
PORTALUSDT,1,61,flow_dormant,умеренный,25,недели,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.00926,126,13,8,10,none,0.0,0,-0.01303,0.495,6.81,76,81.4,,flow_hidden=поток не растёт: наклон -0.01303 < 0.01 | flow_spring=фон шумный: rel_vol 1.82 > 0.95,
HOLOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,76,7,6,3,none,0.0,0,-0.01037,0.4928,2.13,4,46.3,,flow_dormant=цикла не было: рост до пика x2.13 < x3.0 | flow_hidden=поток не растёт: наклон -0.01037 < 0.01 | flow_spring=фон шумный: rel_vol 8.52 > 0.95,
ACUUSDT,1,85,flow_dormant,экстремальный,2,дни,54.3,0.0,0.0,0.0,0.0,54.1,0.0,0.07129,27,2,0,3,none,0.0,0,-0.01389,0.4903,3.62,204,83.4,,flow_hidden=цена растёт: наклон 0.00331 > 0.002 | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
1000SHIBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,51,6,4,10,up,0.206,0,-0.02348,0.4903,1.48,223,59.9,,flow_dormant=цикла не было: рост до пика x1.48 < x3.0 | flow_hidden=поток не растёт: наклон -0.02348 < 0.01 | flow_spring=нет опорной зоны под ценой,
MMTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68,12,6,3,up,0.07,0,-0.01401,0.4941,4.71,16,70.4,,flow_dormant=отскока не было: 8.5% < 15.0% | flow_hidden=цена растёт: наклон 0.00256 > 0.002 | flow_spring=диапазон широк: 186.7% > 35%,
GIGGLEUSDT,1,93,flow_fuel,экстремальный,2,дни,0.0,0.0,0.0,0.0,0.0,67.6,0.0,28.904999999999998,43,4,2,3,up,0.183,0,-0.02079,0.4915,1.32,224,74.9,,flow_dormant=цикла не было: рост до пика x1.32 < x3.0 | flow_hidden=цена растёт: наклон 0.00642 > 0.002 | flow_spring=диапазон широк: 102.1% > 35%,
GWEIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42,7,4,3,down,0.587,0,-0.03455,0.4843,10.96,48,94.2,,flow_dormant=база широка: 1634.9% при падении 94.2% — доля 1.00 > 0.55 | flow_hidden=поток не растёт: наклон -0.03455 < 0.01 | flow_spring=нет опорной зоны под ценой,
XAIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86,13,6,10,none,0.0,0,-0.04555,0.4773,1.55,211,74.6,,flow_dormant=цикла не было: рост до пика x1.55 < x3.0 | flow_hidden=поток не растёт: наклон -0.04555 < 0.01 | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
HUMAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,74,7,1,10,up,0.152,0,-0.01679,0.4906,1.11,236,67.5,,flow_dormant=цикла не было: рост до пика x1.11 < x3.0 | flow_hidden=поток не растёт: наклон -0.01679 < 0.01 | flow_spring=фон шумный: rel_vol 1.70 > 0.95,
PENGUUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68,5,1,10,none,0.0,0,-0.02839,0.4878,1.62,222,61.9,,flow_dormant=цикла не было: рост до пика x1.62 < x3.0 | flow_hidden=поток не растёт: наклон -0.02839 < 0.01 | flow_spring=нет опорной зоны под ценой,
ARBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,61,4,3,10,up,0.205,0,-0.0382,0.4805,1.26,222,69.1,,flow_dormant=цикла не было: рост до пика x1.26 < x3.0 | flow_hidden=поток не растёт: наклон -0.03820 < 0.01 | flow_spring=нет опорной зоны под ценой,
EPICUSDT,1,64,flow_fuel,умеренный,2,дни,0.0,0.0,0.0,0.0,0.0,39.3,0.0,0.24096666666666666,135,7,5,10,up,0.951,0,-0.00019,0.4984,6.76,8,75.0,,flow_dormant=база широка: 368.3% при падении 75.0% — доля 1.23 > 0.55 | flow_hidden=цена растёт: наклон 0.00915 > 0.002 | flow_spring=не сжалась: squeeze 1.79 > 0.9,
REUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,0,0,1,up,0.32,0,-0.00889,0.4949,2.99,57,67.5,,flow_dormant=цикла не было: рост до пика x2.99 < x3.0 | flow_hidden=поток не растёт: наклон -0.00889 < 0.01 | flow_spring=нет живых зон,
OPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,53,7,4,10,up,0.163,0,-0.0155,0.4917,1.51,215,78.3,,flow_dormant=цикла не было: рост до пика x1.51 < x3.0 | flow_hidden=поток не растёт: наклон -0.01550 < 0.01 | flow_spring=нет опорной зоны под ценой,
ICPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,97,14,9,10,none,0.0,0,-0.03621,0.4831,1.81,213,58.7,,flow_dormant=цикла не было: рост до пика x1.81 < x3.0 | flow_hidden=поток не растёт: наклон -0.03621 < 0.01 | flow_spring=нет опорной зоны под ценой,
JTOUSDT,1,76,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.5103333333333334,103,10,5,10,up,0.382,0,-0.02448,0.4892,4.24,51,47.1,,flow_dormant=база широка: 89.0% при падении 47.1% — доля 1.00 > 0.55 | flow_hidden=поток не растёт: наклон -0.02448 < 0.01 | flow_spring=событий за 24 баров 0 < 2,
LDOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,72,5,4,10,none,0.0,0,-0.02733,0.4892,1.32,222,65.6,,flow_dormant=цикла не было: рост до пика x1.32 < x3.0 | flow_hidden=цена растёт: наклон 0.00356 > 0.002 | flow_spring=событий за 24 баров 1 < 2,
1000BONKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,69,7,4,10,down,0.115,0,-0.03593,0.4822,1.81,222,83.5,,flow_dormant=цикла не было: рост до пика x1.81 < x3.0 | flow_hidden=поток не растёт: наклон -0.03593 < 0.01 | flow_spring=нет опорной зоны под ценой,
ZAMAUSDT,1,90,flow_fuel,экстремальный,2,дни,0.0,0.0,0.0,0.0,0.0,64.5,0.0,0.03907666666666667,42,6,2,3,down,0.084,0,-0.01344,0.4934,2.03,219,92.7,,flow_dormant=цикла не было: рост до пика x2.03 < x3.0 | flow_hidden=цена растёт: наклон 0.00955 > 0.002 | flow_spring=диапазон широк: 62.9% > 35%,
BERAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,81,8,6,10,none,0.0,0,-0.04694,0.4795,4.07,186,90.0,,flow_dormant=отскока не было: 10.7% < 15.0% | flow_hidden=поток не растёт: наклон -0.04694 < 0.01 | flow_spring=фон шумный: rel_vol 3.02 > 0.95,
TAGUSDT,1,73,flow_fuel,сильный,2,дни,0.0,0.0,0.0,0.0,0.0,48.4,0.0,0.0008799999999999999,90,16,7,10,down,0.132,0,-0.00969,0.4935,8.82,104,85.5,,flow_dormant=база широка: 375.9% при падении 85.5% — доля 0.64 > 0.55 | flow_hidden=цена растёт: наклон 0.00578 > 0.002 | flow_spring=диапазон широк: 67.1% > 35%,
DOLOUSDT,1,100,flow_fuel,экстремальный,25,недели,0.0,0.0,0.0,33.2,0.0,79.7,0.0,0.023133333333333336,103,9,7,10,up,0.134,0,-0.02343,0.4822,2.8,213,76.2,,flow_dormant=цикла не было: рост до пика x2.80 < x3.0 | flow_hidden=поток не растёт: наклон -0.02343 < 0.01 | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
RAREUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,105,18,12,10,up,0.177,0,-0.02366,0.4859,1.63,211,66.2,,flow_dormant=цикла не было: рост до пика x1.63 < x3.0 | flow_hidden=поток не растёт: наклон -0.02366 < 0.01 | flow_spring=фон шумный: rel_vol 2.71 > 0.95,
VIRTUALUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64,9,5,10,none,0.0,0,-0.0207,0.4892,1.88,222,61.6,,flow_dormant=цикла не было: рост до пика x1.88 < x3.0 | flow_hidden=поток не растёт: наклон -0.02070 < 0.01 | flow_spring=нет опорной зоны под ценой,
DEXEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,159,10,8,10,none,0.0,0,-0.02024,0.4906,29.1,35,97.4,,flow_dormant=это уже движение: отскок 281.6% > 250.0% | flow_hidden=поток не растёт: наклон -0.02024 < 0.01 | flow_spring=нет опорной зоны под ценой,
ASTERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32,5,2,3,down,0.142,0,-0.05398,0.4765,1.25,223,50.4,,flow_dormant=цикла не было: рост до пика x1.25 < x3.0 | flow_hidden=поток не растёт: наклон -0.05398 < 0.01 | flow_spring=нет опорной зоны под ценой,
CRVUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45,6,2,10,up,0.122,0,-0.01624,0.4918,1.36,211,63.0,,flow_dormant=цикла не было: рост до пика x1.36 < x3.0 | flow_hidden=цена растёт: наклон 0.00282 > 0.002 | flow_spring=не сжалась: squeeze 1.62 > 0.9,
ATOMUSDT,1,65,flow_fuel,умеренный,25,недели,0.0,0.0,0.0,0.0,0.0,39.6,0.0,1.3296666666666666,54,6,3,10,none,0.0,0,-0.02275,0.4893,1.42,214,55.2,,flow_dormant=цикла не было: рост до пика x1.42 < x3.0 | flow_hidden=поток не растёт: наклон -0.02275 < 0.01 | flow_spring=не сжалась: squeeze 0.96 > 0.9,
BSBUSDT,1,59,flow_dormant,умеренный,7,неделя,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1116,23,1,0,3,up,0.543,0,-0.04243,0.4809,22.24,88,95.9,,flow_hidden=поток не растёт: наклон -0.04243 < 0.01 | flow_spring=фон шумный: rel_vol 1.10 > 0.95,
2ZUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36,5,1,3,down,0.107,0,-0.00367,0.4972,1.45,204,69.1,,flow_dormant=цикла не было: рост до пика x1.45 < x3.0 | flow_hidden=поток не растёт: наклон -0.00367 < 0.01 | flow_spring=фон шумный: rel_vol 6.51 > 0.95,
SLXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,0,1,up,0.223,1,-0.07425,0.461,5.0,50,89.9,,flow_dormant=обвал дельты (наклон -0.0742) | flow_hidden=обвал дельты (наклон -0.0742) | flow_spring=нет живых зон,
ESPORTSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,119,7,6,10,down,0.262,0,-0.01205,0.4946,3.24,88,98.4,,flow_dormant=это уже движение: отскок 530.0% > 250.0% | flow_hidden=поток не растёт: наклон -0.01205 < 0.01 | flow_spring=нет опорной зоны под ценой,
OPENAIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,0,0,1,up,0.24,0,-0.0031,0.4893,1.16,82,37.6,,flow_dormant=цикла не было: рост до пика x1.16 < x3.0 | flow_hidden=поток не растёт: наклон -0.00310 < 0.01 | flow_spring=нет живых зон,
HBARUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62,8,6,10,none,0.0,0,-0.01758,0.4895,1.28,222,52.0,,flow_dormant=цикла не было: рост до пика x1.28 < x3.0 | flow_hidden=поток не растёт: наклон -0.01758 < 0.01 | flow_spring=нет опорной зоны под ценой,
AVNTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47,10,4,10,up,0.239,0,-0.02013,0.4869,1.84,230,82.3,,flow_dormant=цикла не было: рост до пика x1.84 < x3.0 | flow_hidden=поток не растёт: наклон -0.02013 < 0.01 | flow_spring=фон шумный: rel_vol 2.55 > 0.95,
NOMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,75,10,7,3,down,0.096,0,-0.03932,0.4826,2.73,203,92.7,,flow_dormant=цикла не было: рост до пика x2.73 < x3.0 | flow_hidden=поток не растёт: наклон -0.03932 < 0.01 | flow_spring=фон шумный: rel_vol 2.78 > 0.95,
BANANAUSDT,1,60,flow_churn,умеренный,25,недели,0.0,0.0,0.0,35.5,0.0,0.0,0.0,3.9435000000000002,107,19,12,10,up,0.332,0,-0.02965,0.4868,1.46,213,71.5,,flow_dormant=цикла не было: рост до пика x1.46 < x3.0 | flow_hidden=цена растёт: наклон 0.00593 > 0.002 | flow_spring=фон шумный: rel_vol 1.44 > 0.95,
TIAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,63,7,4,10,none,0.0,0,-0.02986,0.4805,1.46,215,57.0,,flow_dormant=цикла не было: рост до пика x1.46 < x3.0 | flow_hidden=поток не растёт: наклон -0.02986 < 0.01 | flow_spring=нет опорной зоны под ценой,
TREEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71,11,7,10,none,0.0,0,-0.01492,0.4887,1.28,221,74.3,,flow_dormant=цикла не было: рост до пика x1.28 < x3.0 | flow_hidden=поток не растёт: наклон -0.01492 < 0.01 | flow_spring=фон шумный: rel_vol 1.19 > 0.95,
STARUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13,3,0,1,up,0.091,0,-0.03329,0.4866,1.71,94,78.6,,flow_dormant=цикла не было: рост до пика x1.71 < x3.0 | flow_hidden=поток не растёт: наклон -0.03329 < 0.01 | flow_spring=фон шумный: rel_vol 1.55 > 0.95,
WCTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,76,6,4,10,up,0.114,0,-0.02904,0.4828,1.67,203,70.7,,flow_dormant=цикла не было: рост до пика x1.67 < x3.0 | flow_hidden=поток не растёт: наклон -0.02904 < 0.01 | flow_spring=фон шумный: rel_vol 4.21 > 0.95,
NXPCUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84,6,3,10,none,0.0,0,-0.02444,0.4837,1.81,75,61.0,,flow_dormant=цикла не было: рост до пика x1.81 < x3.0 | flow_hidden=поток не растёт: наклон -0.02444 < 0.01 | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
ARCUSDT,1,68,flow_dormant,умеренный,25,недели,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.049,100,12,6,10,up,0.156,0,-0.01124,0.4937,4.3,172,81.8,,flow_hidden=поток не растёт: наклон -0.01124 < 0.01 | flow_spring=фон шумный: rel_vol 1.44 > 0.95,
FOLKSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,61,7,5,0,none,0.0,0,-0.05596,0.4676,1.89,238,88.9,,flow_dormant=цикла не было: рост до пика x1.89 < x3.0 | flow_hidden=поток не растёт: наклон -0.05596 < 0.01 | flow_spring=фон шумный: rel_vol 1.50 > 0.95,
ZBTUSDT,1,55,flow_fuel,умеренный,2,дни,0.0,0.0,0.0,0.0,0.0,29.7,0.0,0.07372166666666666,61,6,2,3,down,0.097,0,-0.01097,0.4937,4.91,112,70.8,,flow_dormant=база широка: 157.5% при падении 70.8% — доля 0.65 > 0.55 | flow_hidden=поток не растёт: наклон -0.01097 < 0.01 | flow_spring=не сжалась: squeeze 2.19 > 0.9,
BIGTIMEUSDT,1,45,flow_churn,умеренный,25,недели,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.005187666666666667,68,11,8,10,none,0.0,0,-0.03254,0.4846,1.47,210,83.6,,flow_dormant=цикла не было: рост до пика x1.47 < x3.0 | flow_hidden=поток не растёт: наклон -0.03254 < 0.01 | flow_spring=фон шумный: rel_vol 9.79 > 0.95,
VVVUSDT,1,79,flow_fuel,сильный,25,недели,40.9,0.0,0.0,0.0,0.0,48.4,0.0,8.310500000000001,124,10,7,10,up,0.435,0,0.00381,0.5005,17.67,74,54.5,,flow_hidden=поток не растёт: наклон 0.00381 < 0.01 | flow_spring=событий за 24 баров 0 < 2,
DASHUSDT,1,55,flow_fuel,умеренный,25,недели,0.0,0.0,0.0,0.0,0.0,29.7,0.0,22.406666666666666,115,9,7,10,up,0.187,0,-0.03993,0.4816,2.67,212,70.1,,flow_dormant=цикла не было: рост до пика x2.67 < x3.0 | flow_hidden=поток не растёт: наклон -0.03993 < 0.01 | flow_spring=событий за 24 баров 0 < 2,
PIEVERSEUSDT,1,64,flow_dormant,умеренный,2,дни,38.8,0.0,0.0,29.2,0.0,0.0,0.0,0.5867,50,6,5,3,none,0.0,0,-0.00419,0.4991,4.91,118,67.6,,flow_hidden=цена растёт: наклон 0.00227 > 0.002 | flow_spring=фон шумный: rel_vol 1.80 > 0.95,
CCUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50,6,2,3,down,0.093,0,-0.03381,0.4865,2.48,194,56.0,,flow_dormant=цикла не было: рост до пика x2.48 < x3.0 | flow_hidden=поток не растёт: наклон -0.03381 < 0.01 | flow_spring=фон шумный: rel_vol 2.54 > 0.95,
COOKIEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,92,12,6,10,up,0.114,0,-0.03544,0.4842,1.39,223,85.7,,flow_dormant=цикла не было: рост до пика x1.39 < x3.0 | flow_hidden=цена растёт: наклон 0.00397 > 0.002 | flow_spring=фон шумный: rel_vol 2.75 > 0.95,
NOTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68,10,5,10,none,0.0,0,-0.01833,0.4889,2.38,100,58.8,,flow_dormant=цикла не было: рост до пика x2.38 < x3.0 | flow_hidden=поток не растёт: наклон -0.01833 < 0.01 | flow_spring=фон шумный: rel_vol 2.95 > 0.95,
EULUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,70,12,7,3,none,0.0,0,-0.00237,0.4995,1.27,223,80.1,,flow_dormant=цикла не было: рост до пика x1.27 < x3.0 | flow_hidden=цена растёт: наклон 0.00589 > 0.002 | flow_spring=диапазон широк: 149.2% > 35%,
MUBARAKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,91,10,6,10,none,0.0,0,-0.02631,0.4876,3.28,6,49.8,,flow_dormant=отскока не было: 12.6% < 15.0% | flow_hidden=цена растёт: наклон 0.00880 > 0.002 | flow_spring=фон шумный: rel_vol 1.39 > 0.95,
